doi,标题,期刊,年份,作者
10.1016/j.bpj.2016.11.1635,Modulation Of Fluorescence Emission Rate Using Nano-Antenna,BIOPHYSICAL JOURNAL,2017,"Wenqi Zhao,Xiaochaoran Tian,Meng Qiu,Yuanbo Zhang,Lei Zhou,Yan-Wen Tan"
10.1021/acs.nanolett.7b00735,Emergence of Tertiary Dirac Points in Graphene Moiré Superlattices,NANO LETTERS,2017,"Guorui Chen,Mengqiao Sui,Duoming Wang,Shuopei Wang,Jeil Jung,Pilkyung Moon,Shaffique Adam,Kenji Watanabe,Takashi Taniguchi,Shuyun Zhou,Mikito Koshino,Guangyu Zhang,Yuanbo Zhang"
10.1103/PhysRevLett.116.126101,Thermally Induced Graphene Rotation on Hexagonal Boron Nitride.,PHYSICAL REVIEW LETTERS,2016,"Duoming Wang,Guorui Chen,Chaokai Li,Meng Cheng,Wei Yang,Shuang Wu,Guibai Xie,Jing Zhang,Jing Zhao,Xiaobo Lu,Peng Chen,Guole Wang,Jianling Meng,Jian Tang,Rong Yang,Congli He,Donghua Liu,Dongxia Shi,Kenji Watanabe,Takashi Taniguchi,Ji Feng,Yuanbo Zhang,Guangyu Zhang"
10.1038/ncomms10956,A metallic mosaic phase and the origin of Mott-insulating state in 1T-TaS2.,Nature communications,2016,"liguo ma,cun ye,yijun yu,x f lu,xiaohai niu,sejoong kim,donglai feng,david tomanek,youngwoo son,x h chen,yuanbo zhang"
10.1002/admi.201500496,Layer Controllable Graphene Using Graphite Intercalation Compounds with Different Stage Numbers through Li Conversion Reaction,ADVANCED MATERIALS INTERFACES,2016,"fei wang,guorui chen,wei li,yonggang wang,congxiao wang,yuanbo zhang,yongyao xia"
10.1038/NPHYS3856,Gaps induced by inversion symmetry breaking and second-generation Dirac cones in graphene/hexagonal boron nitride,NATURE PHYSICS,2016,"Eryin Wang,Xiaobo Lu,Shijie Ding,Wei Yao,Mingzhe Yan,Guoliang Wan,Ke Deng,Shuopei Wang,Guorui Chen,Liguo Ma,Jeil Jung,A. V. Fedorov,Yuanbo Zhang,Guangyu Zhang,Shuyun Zhou"
,Switching Characteristics of BJT and PSPICE Simulation,Journal of System Simulation,2016,"Zi Li,Yuanbo Zhang"
10.1088/0953-8984/28/44/444002,Electronic structure of transferred graphene/h-BN van der Waals heterostructures with nonzero stacking angles by nano-ARPES,JOURNAL OF PHYSICS-CONDENSED MATTER,2016,"Eryin Wang,Guorui Chen,Guoliang Wan,Xiaobo Lu,Chaoyu Chen,José Avila,A. V. Fedorov,Guangyu Zhang,Maria C. Asensio,Yuanbo Zhang,Shuyun Zhou"
10.1038/NNANO.2016.42,Quantum Hall effect in black phosphorus two-dimensional electron system.,NATURE NANOTECHNOLOGY,2016,"Likai Li,Fangyuan Yang,Guo Jun Ye,Zuocheng Zhang,Zengwei Zhu,Wenkai Lou,Xiaoying Zhou,Liang Li,Kenji Watanabe,Takashi Taniguchi,Kai Chang,Yayu Wang,Xian Hui Chen,Yuanbo Zhang"
10.1021/acs.nanolett.5b02025,Polymer Adsorption on Graphite and CVD Graphene Surfaces Studied by Surface-Specific Vibrational Spectroscopy,NANO LETTERS,2015,"Yudan Su,Hui-Ling Han,Qun Cai,Qiong Wu,Mingxiu Xie,Daoyong Chen,Baisong Geng,Yuanbo Zhang,Feng Wang,Y. R. Shen,Chuanshan Tian"
10.1103/PhysRevB.92.235402,Zeeman Effect Of The Topological Surface States Revealed By Quantum Oscillations Up To 91 Tesla,PHYSICAL REVIEW B,2015,"Zuocheng Zhang,Wei Wei,Fangyuan Yang,Zengwei Zhu,Minghua Guo,Yang Feng,Dejing Yu,Meng-Yu Yao,N. Harrison,Ross D. McDonald,Yuanbo Zhang,Dandan Guan,Dong Qian,Jin-Feng Jia,Yayu Wang"
10.1038/nnano.2014.323,Gate-tunable phase transitions in thin flakes of 1T-TaS2.,Nature nanotechnology,2015,"Yijun Yu,Fangyuan Yang,Ya Jun Yan,Liguo Ma,Xiaohai Niu,Donglai Feng,Shiyan Li,Yuanbo Zhang,Xiu Fang Lu,Xian Hui Chen,Ya Jun Yan,Xiu Fang Lu,Yong-Heum Cho,Sang-Wook Cheong,Sejoong Kim,Young-Woo Son"
10.1038/nnano.2015.91,Quantum oscillations in a two-dimensional electron gas in black phosphorus thin films.,Nature nanotechnology,2015,"Likai Li,Guorui Chen,Yuanbo Zhang,Guo Jun Ye,Xian Hui Chen,Guo Jun Ye,Vy Tran,Ruixiang Fei,Li Yang,Huichao Wang,Jian Wang,Kenji Watanabe,Takashi Taniguchi"
